id,tweet,favourites,retweets,followers,is_covid
1263782763519528960,"""We updated the plan earlier this month, with an estimate that WHO will require USD 1.7B to fund our response to #COVID19 this year.

So far, almost 800 million U.S. dollars has been pledged or received, leaving a gap of just over 900 million dollars""-@DrTedros #EB147",37,11,12269356,True
1325782161727778817,"""We were already off-track to achieve the @GlobalGoalsUN  before the #COVID19 pandemic. Now we are even further behind""-@DrTedros #WHA73",27,7,12269356,True
1257628383392997377,"RT @WHOWPRO: Washing your hands using regular soap and water is effective against #COVID19 if you don’t have access to hand sanitizer. 

#H…",0,115,12269227,True
1260020879552991232,"To fight #COVID19, the USG and CDC support Vietnam with real-time data collection and analysis. This assures decisions are evidence-based, timely, and accurate to effectively control the spread of #COVID19 and keep citizens safe and healthy. https://t.co/b0FQzokzNi",10,6,177592,True
1300487985079689216,"During #COVID19, it is important that people being treated for substance use disorder continue with treatment programmes, to avoid negative health consequences associated with substance use. https://t.co/TaEhKqlBQM",129,45,12269227,True
1284812730185195523,"We're carrying out a pilot which involves testing some people who work in ""high-contact"" jobs.

This evaluation will help assess the prevalence of coronavirus among taxi drivers, cleaners and retail assistants without symptoms. 
 
➡️ https://t.co/UqRJtAOpSG https://t.co/JTgOrOSsNl",63,28,691748,True
1272195943551639552,"Health is a human right; everyone in the world should have access to safe blood transfusions, when and where they need them.

It is crucial to #GiveBlood, even during a pandemic like #COVID19.

👉 https://t.co/PFSmRJXwa3

#WorldBloodDonorDay https://t.co/ij4nFy5xMR",159,47,12269356,True
1277630222918131712,"""We’re all in this together, and we’re all in this for the long haul.

We will need even greater stores of resilience, patience, humility and generosity in the months ahead""-@DrTedros #COVID19",211,99,12269356,True
1293878713310994436,"Today's #COVID19 update (13.08.2020)

Global:
▪ 20 614 014 cases
▪ 749 444 deaths

EU/EEA/UK:
▪ 1 867 717 cases
▪ 184 373 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/pyGoXFr6dm
#SARSCoV2",2,13,105553,True
1274092851438256131,"The latest CDC #COVIDView report shows that, after decreasing nationally during May and early June, the percentage of people testing positive for #COVID19 increased slightly in some parts of the country. Learn more: https://t.co/zP4VYlo0Pb https://t.co/IqqHdI5g5A",184,125,5554591,True
1309193453918617600,"RT @NHSCOVID19app: Everyone you love is on your phone. Now, so is the app that helps protect them.

Protect the ones you love, get the #NHS…",0,251,691748,True
1307795429602590727,Managing stress during the #COVID19 pandemic can be difficult. Taking care of yourself &amp; connecting with others can help you cope. Learn how: https://t.co/3BXcAE6oIN #PrepYourHealth #SelfCareSunday https://t.co/HOMaG55sBy,19,18,1958421,True
1268849841012183046,"A new regional testing site is set to open at the Postwick park and ride near Norwich.

ANYONE with #coronavirus symptoms can book a test:
➡️ https://t.co/xSoOI6zprL 

More info about this site ⬇️
https://t.co/GDn96Idwgi",17,16,691748,True
1283732816421965824,"As of July 14: In the last 7 days, #COVID19 cases increased nationally with 3 states each reporting more than 50,000 new cases. Help slow the spread by taking steps like wearing cloth face coverings. See more COVID-19 data here: https://t.co/4Ku7nKLZCq https://t.co/x4fmtcabcc",1122,753,5554594,True
1300401269216026624,"RT @SKyriakidesEU: It is only by working together 🌍 
in solidarity that we can defeat the #coronavirus.

📍#TeamEurope is committed to the s…",0,49,105553,True
1254797834420961292,"""Later this week WHO will launch its second #COVID19 Strategic Preparedness &amp; Response Plan, with an estimate of the resources needed for the next stage of the global response.
I would like to thank 🇨🇳, 🇵🇹 &amp; 🇻🇳 for their recent contributions""-@DrTedros",83,30,12269356,True
1285226025165742083,"""As of the 6th of July, more than 70,000 #COVID19 cases have been reported among indigenous peoples in the Americas, and more than two thousand deaths. 

Most recently, at least six cases have been reported among the Nahua people, who live in the Peruvian Amazon""-@DrTedros",42,30,12269356,True
1348608096873177090,"British manufacturer @SureScreen will provide 2 million lateral flow tests by Friday. 

These rapid #COVID19 tests give accurate results in just 30 minutes. 

Find out more: 
▶️ https://t.co/ERl5z6vq1V https://t.co/KcnTZSQN40",43,11,691748,True
1270959041485946881,"WHO/Europe is coordinating a large-scale #COVID19 response in Tajikistan with an Emergency Medical Team from 🇵🇱 working hand-in-hand with 🇹🇯 colleagues while lab specialists from 🇷🇺🇬🇧🇩🇪 are to be deployed to the country. 

Find out more 👉 https://t.co/UpHstc5RtW https://t.co/mPcO2oxDng",7,5,206142,True
1258683388850065409,"A caesarean section should only be conducted when medically necessary. The mode of birth should be based on medical or obstetric indications and women’s preferences, not #COVID19. https://t.co/gmPrgQhJdO",6,1,206142,True
1332405755379666947,RT @PHE_uk: We have published new guidance to support frontline workers in delivering the #COVID19 #vaccine to the most vulnerable. Read it…,0,47,691748,True
1258735227331018754,"We have taken action to ensure goods can still reach Europeans. 

Fred 🇳🇱 is one of the thousands of hauliers across Europe, whose hard work is keeping our shops stocked and medical equipment in circulation. 
#UnitedAgainstCoronavirus #EuropeDay https://t.co/yx4mjVRC1Z",152,63,1822620,True
1273701400292229121,"RT @DHSCgovuk: We invited the Lancashire Post (@leponline) for a behind-the-scenes look at the #coronavirus testing site in Preston.

There…",0,13,691748,True
1247213233200644096,"“There is no wavering in the commitment for #polio eradication, but we are in a place the world has never been.” @DrMartinCDC spoke about GPEI’s difficult decision to suspend vaccination campaigns to help minimize &amp; respond to the spread of #COVID19. https://t.co/w3YtW0gPN5",5,4,177592,True
1280526599763513344,"""Similarly, shortages of condoms and pre-exposure prophylaxis can prove costly and WHO calls for countries to ensure uninterrupted prevention, testing and treatment services for #HIV""-@DrTedros #COVID19 #AIDS2020 
 
https://t.co/XEqY2fBlvQ",40,19,12269357,True
1253705772569067520,"Feeling sick? Answer a few questions about your symptoms using Clara, CDC’s #Coronavirus Self-Checker, to help you decide if you should call your doctor: https://t.co/5FnxlOcZpu. https://t.co/MyozhN4H8j",5205,1444,5554594,True
1354693693853335552,"Facilitating data flows.
Protecting privacy.

In Europe, they go hand in hand. Your personal data belongs to you.

Strong data protection is also part of the solution in tackling the COVID-19 pandemic. #PrivacyAware #ThisIsTheEU https://t.co/IV87NlQeNJ",158,73,1822620,True
1276791123852181504,"Hairdressers and barbers can reopen from 4 July.

These types of businesses must follow safety guidelines to reduce the spread of #COVID19 ✅

More info ⬇️
https://t.co/0FLomCtKcO",97,27,691748,True
1246061111662821376,"People with #disability may be at greater risk of contracting #COVID19 because:
• Physical barriers to use basic hygiene facilities
• Need to touch things
• Difficulty in enacting social distancing
• Barriers to accessing public health &amp; #coronavirus information https://t.co/U1ptM1NwZc",941,501,12269357,True
1311659631698083840,"It's simple, but washing your hands often is still one of the most important things you can do to protect yourself and others from #COVID19. 

Clean your hands with soap and water for at least 20 seconds 🧼

Find advice: 
👉 https://t.co/VdU3Lzu28T https://t.co/t9rNdjUhie",22,22,691748,True
1256247144308228099,"""This coming Monday, the @EU_Commission will host a pledging conference to generate funds for investment in vaccine research""-@DrTedros #COVID19 

https://t.co/EXEtBHsVMr",46,31,12269357,True
1277956013870604290,"For worldwide reliable updates on #COVID19 at @Twitter

📲 follow @WHO or visit: https://t.co/YIXVlAlYiV

For regional and country updates, check the full list of WHO accounts ➡️ https://t.co/qfzeAlX4fB

#SocialMediaDay",92,38,12269228,True
1343586109167702016,"Vaccination is the lasting way out of the pandemic. 

The first vaccinations against COVID-19 are taking place across the European Union. 

Check out our #EUVaccinationDays Twitter moment for more. ↓

#SafeVaccines #VaccinesWork 

https://t.co/91AUKVGsQi",200,58,1822599,True
1340992634127577088,"Today in 🇬🇪, @hans_kluge meets:
➡️@NCDCGeorgia DG Dr Gamkrelidze on NCDs &amp; #COVID19 emergency preparedness,
➡️NGOs on their role in promoting the health agenda,
➡️PM @GakhariaGiorgi on #COVID19 response &amp; UHC,
➡️Parliament Chair @A_Talakvadze on UHC &amp; tobacco control. https://t.co/MtH0m8vedv",18,4,206142,True
1270062299286573057,"Frequent #handwashing with soap and water can help prevent the spread of #COVID19. Wash your hands after you have been in a public place or after blowing your nose, coughing, or sneezing.
https://t.co/Isikbla66f https://t.co/B4YkLCwH1g",16,12,177592,True
1253637905995702272,"Join world leaders at the virtual launch of a landmark collaboration to accelerate the development, production and equitable distribution of vaccines, diagnostics, and therapeutics for #COVID19.

📺13:00 GMT/15:00 CEST @WHO: Access to COVID-19 Tools (ACT) accelerator",471,143,12269358,True
1351262924157972484,RT @DrTedros: #COVID19 vaccines are the shot in the arm we all need literally &amp; figuratively. But the promise of equitable access is at ser…,0,170,12269229,True
1265290440523251714,"On 4 May 2020 the Coronavirus #GlobalResponse pledging event brought together more than 50 world leaders, CEO’s and representatives of international organisations.

All with one goal: defeat the #coronavirus.

#UnitedAgainstCoronavirus https://t.co/ReuJFExXgN",222,59,1822620,True
1271463619264499712,"""New products, information and technologies are changing how health services are delivered. 
Increasingly, some medicines and tests can be safely obtained over-the-counter at pharmacies, or can be prescribed by doctors online and delivered to people’s homes""-@DrTedros #COVID19",32,13,12269218,True
1253761174090506246,"RT @10DowningStreet: THREAD 1/2 #Coronavirus press conference slides (24 April 2020)

🔵 Transport use change (Great Britain)
🔵 New cases (U…",0,85,512849,True
1335113408346271745,RT @WHO: Live with @DrTedros from the #UNGASS on #COVID19 https://t.co/5OjT5zJW7N,0,192,12269218,True
